Time,Code,biomass,preyvalue,scenario.x,biomass_base,scenario.y,ratio,long_name,guild,habit
5474.5,SCM,2987.332474,0.0035011943561568766,meso_oil,2987.294679,no_oil,1.0000126519155494,Scamp,Reef fish,Pelagic
5474.5,SSR,140106.524589,0.0035011943561568766,meso_oil,140564.473367,no_oil,0.9967420731068772,Shallow serranidae,Reef fish,Pelagic
5474.5,DSR,27357.528635,0.0035011943561568766,meso_oil,26800.650727,no_oil,1.0207785218975665,Deep serranidae,Demersal,Demersal
5474.5,RSN,22738.606428,0.0035011943561568766,meso_oil,22761.103593,no_oil,0.9990115960367176,Red snapper,Reef fish,Pelagic
5474.5,VSN,9661.796164,0.0035011943561568766,meso_oil,9664.753001,no_oil,0.9996940597447557,Vermilion snapper,Demersal,Demersal
5474.5,LUT,101429.021188,0.0035011943561568766,meso_oil,100817.734725,no_oil,1.006063283058952,Lutjanidae,Reef fish,Pelagic
5474.5,BIO,19506.730472,0.0035011943561568766,meso_oil,19637.14552,no_oil,0.993358757367909,Bioeroding fish,Reef fish,Pelagic
5474.5,LRF,78650.241271,0.0035011943561568766,meso_oil,78678.086871,no_oil,0.9996460818875063,Large reef fish,Reef fish,Pelagic
5474.5,SRF,198040.34045,0.0035011943561568766,meso_oil,198315.11125,no_oil,0.9986144737117203,Small reef fish,Reef fish,Pelagic
5474.5,BDR,5368.109929,0.0035011943561568766,meso_oil,5371.227503,no_oil,0.9994195788582296,Black drum,Demersal,Demersal
5474.5,RDR,13528.562185,0.0035011943561568766,meso_oil,13519.24568,no_oil,1.000689129055017,Red drum,Demersal,Demersal
5474.5,SEA,26815.888191,0.0035011943561568766,meso_oil,26841.685082,no_oil,0.9990389243104077,Seatrout,Demersal,Demersal
5474.5,SCI,476769.142404,0.0035011943561568766,meso_oil,478672.895375,no_oil,0.9960228519529842,Sciaenidae,Demersal,Demersal
5474.5,LDY,31854.056292,0.0035011943561568766,meso_oil,31894.888816,no_oil,0.9987197784499091,Ladyfish,Reef fish,Pelagic
5474.5,MUL,198710.247951,0.0035011943561568766,meso_oil,167957.224752,no_oil,1.1831003295297888,Mullets,Pelagic,Demersal
5474.5,POM,60824.631069,0.0035011943561568766,meso_oil,60832.880876,no_oil,0.9998643857255944,Pompano,Demersal,Demersal
5474.5,SHP,86437.075443,0.0035011943561568766,meso_oil,86806.306546,no_oil,0.9957464944922596,Sheepshead,Reef fish,Pelagic
5474.5,SNK,145650.130359,0.0035011943561568766,meso_oil,145832.823921,no_oil,0.9987472397702525,Snook,Reef fish,Demersal
5474.5,FLT,406929.533609,0.0035011943561568766,meso_oil,406989.460829,no_oil,0.9998527548603398,Flatfish,Demersal,Demersal
5474.5,ODF,164223.216121,0.0035011943561568766,meso_oil,196196.151557,no_oil,0.8370358685312386,Other demersal fish,Mesopelagic,Demersal
5474.5,SDF,41343.669864,0.0035011943561568766,meso_oil,41661.977934,no_oil,0.9923597465654593,Small demersal fish,Mesopelagic,Demersal
5474.5,YTN,16573.563272,0.0035011943561568766,meso_oil,16589.055617,no_oil,0.9990661104912972,Yellowfin tuna,Pelagic,Pelagic
5474.5,BTN,461.224803,0.0035011943561568766,meso_oil,461.229832,no_oil,0.9999890965422202,Bluefin tuna,Pelagic,Pelagic
5474.5,LTN,34671.772259,0.0035011943561568766,meso_oil,34751.768661,no_oil,0.9976980624272577,Little tunny,Pelagic,Pelagic
5474.5,OTN,27321.373632,0.0035011943561568766,meso_oil,27322.431044,no_oil,0.9999612987585805,Other tuna,Pelagic,Pelagic
5474.5,SWD,21392.110491,0.0035011943561568766,meso_oil,21408.58171,no_oil,0.9992306253995189,Swordfish,Pelagic,Pelagic
5474.5,WMR,250.887745,0.0035011943561568766,meso_oil,247.887495,no_oil,1.012103272898054,White marlin,Pelagic,Pelagic
5474.5,BMR,17.405512,0.0035011943561568766,meso_oil,17.298768,no_oil,1.0061706128436432,Blue marlin,Pelagic,Pelagic
5474.5,BIL,1718.289481,0.0035011943561568766,meso_oil,1714.867681,no_oil,1.0019953726097426,Other billfish,Pelagic,Pelagic
5474.5,AMB,4255.379957,0.0035011943561568766,meso_oil,4274.117378,no_oil,0.995616072432534,Greater amberjack,Pelagic,Pelagic
5474.5,JCK,59614.073396,0.0035011943561568766,meso_oil,59705.098674,no_oil,0.9984754186824644,Jacks,Pelagic,Pelagic
5474.5,KMK,5081.554008,0.0035011943561568766,meso_oil,5087.155009,no_oil,0.9988989914814683,King mackerel,Reef fish,Pelagic
5474.5,SMK,7208.748826,0.0035011943561568766,meso_oil,7219.275356,no_oil,0.9985418855105379,Spanish mackerel,Pelagic,Pelagic
5474.5,SAR,51527.475389,0.0035011943561568766,meso_oil,51585.575237,no_oil,0.9988737191020345,Spanish sardine,Reef fish,Pelagic
5474.5,LPL,78804.356608,0.0035011943561568766,meso_oil,79446.65551,no_oil,0.9919153437249584,Large pelagic fish,Pelagic,Pelagic
5474.5,DWF,48735.959564,0.0035011943561568766,meso_oil,49215.953894,no_oil,0.9902471801921425,Deep water fish,Mesopelagic,Pelagic
5474.5,MEN,5282316.252899,0.0035011943561568766,meso_oil,5661031.379908,no_oil,0.9331013906135326,Menhaden,Pelagic,Pelagic
5474.5,PIN,254871.267665,0.0035011943561568766,meso_oil,255217.334338,no_oil,0.9986440314726363,Pinfish,Demersal,Demersal
5474.5,MPL,189888.252062,0.0035011943561568766,meso_oil,190554.162855,no_oil,0.9965053988691567,Medium pelagic fish,Pelagic,Pelagic
5474.5,SPL,3679441.884477,0.0035011943561568766,meso_oil,3694789.94862,no_oil,0.9958460252527395,Small pelagic fish,Pelagic,Pelagic
5474.5,TIP,67914.458243,0.0035011943561568766,meso_oil,67703.853903,no_oil,1.0031106698933525,Blacktip shark,Reef fish,Pelagic
5474.5,BEN,1031555.654422,0.0035011943561568766,meso_oil,1031770.649381,no_oil,0.9997916252423648,Benthic feeding sharks,Demersal,Demersal
5474.5,LGS,125376.986904,0.0035011943561568766,meso_oil,125122.312972,no_oil,1.0020353998096008,Large sharks,Pelagic,Pelagic
5474.5,FIL,122.636901,0.0035011943561568766,meso_oil,122.640951,no_oil,0.9999669767727094,Filter feeding sharks,Pelagic,Pelagic
5474.5,SMS,127087.290747,0.0035011943561568766,meso_oil,127397.113892,no_oil,0.9975680520889771,Small sharks,Demersal,Demersal
5474.5,RAY,351545.013956,0.0035011943561568766,meso_oil,351923.156321,no_oil,0.9989254973473382,Skates and rays,Demersal,Demersal
5474.5,BSH,123818.383277,0.0035011943561568766,meso_oil,142092.470989,no_oil,0.8713929908825734,Brown shrimp,Epibenthos,Epibenthos
5474.5,WSH,101693.750368,0.0035011943561568766,meso_oil,102249.536488,no_oil,0.9945644142840175,White shrimp,Epibenthos,Epibenthos
5474.5,PSH,8165.078399,0.0035011943561568766,meso_oil,8174.401444,no_oil,0.9988594828546323,Pink shrimp,Epibenthos,Epibenthos
5474.5,OSH,214182.957808,0.0035011943561568766,meso_oil,220136.007443,no_oil,0.9729574016347987,Other shrimp,Epibenthos,Epibenthos
5474.5,DBR,158781.615027,0.0035011943561568766,meso_oil,158794.149087,no_oil,0.9999210672428923,Diving birds,Seabirds,Seabirds
5474.5,SBR,287172.872334,0.0035011943561568766,meso_oil,287286.892217,no_oil,0.9996031149137362,Surface feeding birds,Seabirds,Seabirds
5474.5,MAN,508.996481,0.0035011943561568766,meso_oil,508.99643,no_oil,1.0000001001971666,Manatee,Marine mammals,Marine mammals
5474.5,MYS,613.092003,0.0035011943561568766,meso_oil,613.052535,no_oil,1.0000643794744277,Mysticeti,Marine mammals,Marine mammals
5474.5,DOL,4176.589644,0.0035011943561568766,meso_oil,4176.262441,no_oil,1.000078348285009,Dolphins and porpoises,Marine mammals,Marine mammals
5474.5,DDO,7483.315961,0.0035011943561568766,meso_oil,7478.327023,no_oil,1.0006671195288273,Deep diving odontocetae,Marine mammals,Marine mammals
5474.5,LOG,7566.19734,0.0035011943561568766,meso_oil,7531.793703,no_oil,1.0045677880139356,Loggerhead,Sea turtles,Sea turtles
5474.5,KMP,4567108.755522,0.0035011943561568766,meso_oil,4567119.523154,no_oil,0.9999976423581767,Kemps ridley,Sea turtles,Sea turtles
5474.5,TUR,47440.664102,0.0035011943561568766,meso_oil,47411.850584,no_oil,1.000607728187048,Other turtles,Sea turtles,Sea turtles
5474.5,BCR,99747.858316,0.0035011943561568766,meso_oil,99688.519573,no_oil,1.000595241490737,Blue crab,Epibenthos,Epibenthos
5474.5,SCR,160959.422362,0.0035011943561568766,meso_oil,160945.67657,no_oil,1.0000854064072608,Stone crab,Epibenthos,Epibenthos
5474.5,LOB,59723.62808,0.0035011943561568766,meso_oil,59353.093227,no_oil,1.0062428903508511,Crabs and lobsters,Epibenthos,Epibenthos
5474.5,COR,9605.818625,0.0035011943561568766,meso_oil,9606.35797,no_oil,0.9999438554130834,Stony corals,Epibenthos,Epibenthos
5474.5,CCA,21196.903151,0.0035011943561568766,meso_oil,21199.643141,no_oil,0.9998707530130683,Crustose coralline algae,Primary producers,Primary producers
5474.5,OCT,6451.693029,0.0035011943561568766,meso_oil,6451.100501,no_oil,1.0000918491348736,Octocorals,Epibenthos,Epibenthos
5474.5,SPG,8882.799425,0.0035011943561568766,meso_oil,8882.352471,no_oil,1.0000503193271668,Sponges,Epibenthos,Epibenthos
5474.5,CMB,305216.069549,0.0035011943561568766,meso_oil,307014.488975,no_oil,0.9941422327265264,Carnivorous macrobenthos,Epibenthos,Epibenthos
5474.5,INF,31743200.137779,0.0035011943561568766,meso_oil,31840395.873085,no_oil,0.9969474080757846,Infaunal meiobenthos,Infauna,Infauna
5474.5,ECH,11587367.434924,0.0035011943561568766,meso_oil,11585590.001514,no_oil,1.0001534175997742,Herbivorous echinoderms,Epibenthos,Epibenthos
5474.5,OYS,1689717.511875,0.0035011943561568766,meso_oil,1689358.479602,no_oil,1.0002125258062957,Oysters,Filter feeders,Filter feeders
5474.5,BIV,4014809.770284,0.0035011943561568766,meso_oil,4019401.027551,no_oil,0.9988577260055592,Bivalves,Filter feeders,Filter feeders
5474.5,SES,460627.038834,0.0035011943561568766,meso_oil,463509.257186,no_oil,0.9937817458717045,Sessile filter feeders,Filter feeders,Filter feeders
5474.5,EPI,69699.560468,0.0035011943561568766,meso_oil,69699.688621,no_oil,0.9999981613547703,Epiphytes,Primary producers,Primary producers
5474.5,GRS,226304.646863,0.0035011943561568766,meso_oil,226304.581785,no_oil,1.0000002875681946,Sea grass,Primary producers,Primary producers
5474.5,ALG,113337.21824,0.0035011943561568766,meso_oil,113338.15598,no_oil,0.9999917261756036,Macroalgae,Primary producers,Primary producers
5474.5,MPB,5698065.906697,0.0035011943561568766,meso_oil,5697424.117689,no_oil,1.000112645468328,Microphytobenthos,Primary producers,Primary producers
5474.5,LPP,264337300.22662,0.0035011943561568766,meso_oil,261691797.026953,no_oil,1.010109232424257,Large phytoplankton,Primary producers,Primary producers
5474.5,SPP,796679037.807035,0.0035011943561568766,meso_oil,793124629.412938,no_oil,1.0044815256799273,Small phytoplankton,Primary producers,Primary producers
5474.5,DIN,225087298.326906,0.0035011943561568766,meso_oil,231752573.499361,no_oil,0.9712396929543766,Toxic dinoflagellates,Plankton,Plankton
5474.5,PRO,3.734023,0.0035011943561568766,meso_oil,3.734023,no_oil,1,Protists,Plankton,Plankton
5474.5,JEL,2013359.334705,0.0035011943561568766,meso_oil,1938938.067792,no_oil,1.0383824878933594,Jellyfish,Plankton,Plankton
5474.5,SQU,1686922.516363,0.0035011943561568766,meso_oil,1686275.131079,no_oil,1.000383914387438,Squid,Squid,Squid
5474.5,LZP,8841794.092478,0.0035011943561568766,meso_oil,8873451.641908,no_oil,0.996432329750862,Large zooplankton,Plankton,Plankton
5474.5,SZP,17027086.575689,0.0035011943561568766,meso_oil,17012020.284397,no_oil,1.0008856262242891,Small zooplankton,Plankton,Plankton
5474.5,GAG,2483.506925,0.005049283243362186,meso_oil,2473.985606,no_oil,1.0038485749379094,Gag grouper,Reef fish,Pelagic
5474.5,RGR,13071.266739,0.005049283243362186,meso_oil,13061.690939,no_oil,1.0007331210059036,Red grouper,Reef fish,Pelagic
5474.5,SCM,2985.027054,0.005049283243362186,meso_oil,2984.740198,no_oil,1.000096107527279,Scamp,Reef fish,Pelagic
5474.5,SSR,140460.499418,0.005049283243362186,meso_oil,140861.4838,no_oil,0.9971533426229605,Shallow serranidae,Reef fish,Pelagic
5474.5,DSR,27394.364998,0.005049283243362186,meso_oil,26837.343522,no_oil,1.020755462460112,Deep serranidae,Demersal,Demersal
5474.5,RSN,22750.628983,0.005049283243362186,meso_oil,22770.131492,no_oil,0.9991435047704115,Red snapper,Reef fish,Pelagic
5474.5,VSN,9672.290363,0.005049283243362186,meso_oil,9674.381677,no_oil,0.9997838296989077,Vermilion snapper,Demersal,Demersal
5474.5,LUT,101607.803455,0.005049283243362186,meso_oil,100950.427175,no_oil,1.006511872197038,Lutjanidae,Reef fish,Pelagic
5474.5,BIO,19481.922201,0.005049283243362186,meso_oil,19604.602838,no_oil,0.9937422533874442,Bioeroding fish,Reef fish,Pelagic
5474.5,LRF,78631.503508,0.005049283243362186,meso_oil,78648.073178,no_oil,0.9997893188055287,Large reef fish,Reef fish,Pelagic
5474.5,SRF,197927.618161,0.005049283243362186,meso_oil,198153.316936,no_oil,0.9988609891649056,Small reef fish,Reef fish,Pelagic
5474.5,BDR,5370.07874,0.005049283243362186,meso_oil,5372.261201,no_oil,0.9995937537438436,Black drum,Demersal,Demersal
5474.5,RDR,13546.697229,0.005049283243362186,meso_oil,13535.684916,no_oil,1.000813576340491,Red drum,Demersal,Demersal
5474.5,SEA,26900.195744,0.005049283243362186,meso_oil,26907.063324,no_oil,0.9997447666466867,Seatrout,Demersal,Demersal
5474.5,SCI,477368.953387,0.005049283243362186,meso_oil,478865.584674,no_oil,0.9968746317653652,Sciaenidae,Demersal,Demersal
5474.5,LDY,31892.653617,0.005049283243362186,meso_oil,31924.718877,no_oil,0.9989955977334196,Ladyfish,Reef fish,Pelagic
5474.5,MUL,221415.02667,0.005049283243362186,meso_oil,190399.850301,no_oil,1.1628949619443956,Mullets,Pelagic,Demersal
5474.5,POM,60834.310388,0.005049283243362186,meso_oil,60842.849021,no_oil,0.9998596608617546,Pompano,Demersal,Demersal
5474.5,SHP,89103.465119,0.005049283243362186,meso_oil,89465.466738,no_oil,0.995953727933258,Sheepshead,Reef fish,Pelagic
5474.5,SNK,145948.665853,0.005049283243362186,meso_oil,146074.691678,no_oil,0.9991372507889471,Snook,Reef fish,Demersal
5474.5,FLT,407219.584802,0.005049283243362186,meso_oil,407219.768201,no_oil,0.9999995496313925,Flatfish,Demersal,Demersal
5474.5,ODF,163891.037118,0.005049283243362186,meso_oil,195877.463876,no_oil,0.836701853673943,Other demersal fish,Mesopelagic,Demersal
5474.5,SDF,18982.489737,0.005049283243362186,meso_oil,19074.392649,no_oil,0.9951818695519609,Small demersal fish,Mesopelagic,Demersal
5474.5,YTN,16592.780043,0.005049283243362186,meso_oil,16607.299246,no_oil,0.9991257336436871,Yellowfin tuna,Pelagic,Pelagic
5474.5,BTN,461.35663,0.005049283243362186,meso_oil,461.3832,no_oil,0.9999424122941625,Bluefin tuna,Pelagic,Pelagic
5474.5,LTN,34728.323657,0.005049283243362186,meso_oil,34787.976908,no_oil,0.9982852336841043,Little tunny,Pelagic,Pelagic
5474.5,OTN,27373.610597,0.005049283243362186,meso_oil,27370.584232,no_oil,1.0001105699817858,Other tuna,Pelagic,Pelagic
5474.5,SWD,21430.495417,0.005049283243362186,meso_oil,21442.251833,no_oil,0.999451717287365,Swordfish,Pelagic,Pelagic
5474.5,WMR,254.271834,0.005049283243362186,meso_oil,251.190857,no_oil,1.012265482258377,White marlin,Pelagic,Pelagic
5474.5,BMR,17.516547,0.005049283243362186,meso_oil,17.40931,no_oil,1.006159750156669,Blue marlin,Pelagic,Pelagic
5474.5,BIL,1721.416289,0.005049283243362186,meso_oil,1718.690728,no_oil,1.0015858356338325,Other billfish,Pelagic,Pelagic
5474.5,AMB,4254.317918,0.005049283243362186,meso_oil,4272.152955,no_oil,0.9958252812603242,Greater amberjack,Pelagic,Pelagic
5474.5,JCK,59715.913994,0.005049283243362186,meso_oil,59802.456469,no_oil,0.9985528608670974,Jacks,Pelagic,Pelagic
5474.5,KMK,5083.348169,0.005049283243362186,meso_oil,5088.028014,no_oil,0.9990802242072717,King mackerel,Reef fish,Pelagic
5474.5,SMK,7212.666757,0.005049283243362186,meso_oil,7220.597843,no_oil,0.9989016025857625,Spanish mackerel,Pelagic,Pelagic
5474.5,SAR,51514.560681,0.005049283243362186,meso_oil,51474.621932,no_oil,1.0007758920318592,Spanish sardine,Reef fish,Pelagic
5474.5,LPL,79294.528888,0.005049283243362186,meso_oil,79781.280786,no_oil,0.9938989209849158,Large pelagic fish,Pelagic,Pelagic
5474.5,DWF,48504.134348,0.005049283243362186,meso_oil,48987.405581,no_oil,0.9901347861298571,Deep water fish,Mesopelagic,Pelagic
5474.5,MEN,5293258.892178,0.005049283243362186,meso_oil,5569086.191916,no_oil,0.9504717129107488,Menhaden,Pelagic,Pelagic
5474.5,PIN,255325.414316,0.005049283243362186,meso_oil,255646.709436,no_oil,0.9987432065106223,Pinfish,Demersal,Demersal
5474.5,MPL,190213.35125,0.005049283243362186,meso_oil,190758.038917,no_oil,0.9971446148739399,Medium pelagic fish,Pelagic,Pelagic
5474.5,SPL,3684748.999844,0.005049283243362186,meso_oil,3698268.196424,no_oil,0.996344452088934,Small pelagic fish,Pelagic,Pelagic
5474.5,TIP,68058.186006,0.005049283243362186,meso_oil,67850.598622,no_oil,1.0030594775612296,Blacktip shark,Reef fish,Pelagic
5474.5,BEN,1031521.881451,0.005049283243362186,meso_oil,1031710.9384,no_oil,0.9998167539550437,Benthic feeding sharks,Demersal,Demersal
5474.5,LGS,125642.156999,0.005049283243362186,meso_oil,125414.379404,no_oil,1.0018161999930346,Large sharks,Pelagic,Pelagic
5474.5,FIL,122.637925,0.005049283243362186,meso_oil,122.63976,no_oil,0.9999850374788731,Filter feeding sharks,Pelagic,Pelagic
5474.5,SMS,127321.533961,0.005049283243362186,meso_oil,127679.987542,no_oil,0.9971925625315237,Small sharks,Demersal,Demersal
5474.5,RAY,351852.157734,0.005049283243362186,meso_oil,352138.056246,no_oil,0.9991881067469736,Skates and rays,Demersal,Demersal
5474.5,BSH,122129.180817,0.005049283243362186,meso_oil,134519.407255,no_oil,0.9078926476793596,Brown shrimp,Epibenthos,Epibenthos
5474.5,WSH,101237.829403,0.005049283243362186,meso_oil,101853.72095,no_oil,0.9939531757774235,White shrimp,Epibenthos,Epibenthos
5474.5,PSH,8179.251911,0.005049283243362186,meso_oil,8191.010579,no_oil,0.9985644423375369,Pink shrimp,Epibenthos,Epibenthos
5474.5,OSH,211919.33942,0.005049283243362186,meso_oil,216821.15866,no_oil,0.9773923390581701,Other shrimp,Epibenthos,Epibenthos
5474.5,DBR,158818.825678,0.005049283243362186,meso_oil,158815.110342,no_oil,1.000023394096393,Diving birds,Seabirds,Seabirds
5474.5,SBR,287225.671154,0.005049283243362186,meso_oil,287325.264555,no_oil,0.9996533775017861,Surface feeding birds,Seabirds,Seabirds
5474.5,MAN,508.996535,0.005049283243362186,meso_oil,508.996435,no_oil,1.0000001964650302,Manatee,Marine mammals,Marine mammals
5474.5,MYS,613.101828,0.005049283243362186,meso_oil,613.063653,no_oil,1.0000622692273684,Mysticeti,Marine mammals,Marine mammals
5474.5,DOL,4176.857162,0.005049283243362186,meso_oil,4176.52491,no_oil,1.0000795522610686,Dolphins and porpoises,Marine mammals,Marine mammals
5474.5,DDO,7489.211678,0.005049283243362186,meso_oil,7483.946481,no_oil,1.0007035321555768,Deep diving odontocetae,Marine mammals,Marine mammals
5474.5,LOG,7574.154089,0.005049283243362186,meso_oil,7541.079368,no_oil,1.0043859399146957,Loggerhead,Sea turtles,Sea turtles
5474.5,KMP,4567107.879106,0.005049283243362186,meso_oil,4567118.250541,no_oil,0.9999977291074085,Kemps ridley,Sea turtles,Sea turtles
5474.5,TUR,47443.961605,0.005049283243362186,meso_oil,47416.171856,no_oil,1.0005860816660694,Other turtles,Sea turtles,Sea turtles
5474.5,BCR,99746.270888,0.005049283243362186,meso_oil,99686.438639,no_oil,1.0006002044993971,Blue crab,Epibenthos,Epibenthos
5474.5,SCR,160969.803992,0.005049283243362186,meso_oil,160957.093475,no_oil,1.0000789683556381,Stone crab,Epibenthos,Epibenthos
5474.5,LOB,59846.340085,0.005049283243362186,meso_oil,59491.414813,no_oil,1.0059659914479364,Crabs and lobsters,Epibenthos,Epibenthos
5474.5,COR,9605.717575,0.005049283243362186,meso_oil,9606.21607,no_oil,0.999948107038571,Stony corals,Epibenthos,Epibenthos
5474.5,CCA,21196.409969,0.005049283243362186,meso_oil,21198.948163,no_oil,0.9998802679274233,Crustose coralline algae,Primary producers,Primary producers
5474.5,OCT,6451.729921,0.005049283243362186,meso_oil,6451.149233,no_oil,1.0000900131091417,Octocorals,Epibenthos,Epibenthos
5474.5,SPG,8886.420494,0.005049283243362186,meso_oil,8885.547452,no_oil,1.0000982541598833,Sponges,Epibenthos,Epibenthos
5474.5,CMB,304502.24168,0.005049283243362186,meso_oil,306183.937925,no_oil,0.9945075621654199,Carnivorous macrobenthos,Epibenthos,Epibenthos
5474.5,INF,31710716.218757,0.005049283243362186,meso_oil,31802617.561264,no_oil,0.9971102585398839,Infaunal meiobenthos,Infauna,Infauna
5474.5,ECH,11587311.989121,0.005049283243362186,meso_oil,11585497.558435,no_oil,1.0001566122367078,Herbivorous echinoderms,Epibenthos,Epibenthos
5474.5,OYS,1689887.895563,0.005049283243362186,meso_oil,1689570.53632,no_oil,1.0001878342668613,Oysters,Filter feeders,Filter feeders
5474.5,BIV,4012846.931283,0.005049283243362186,meso_oil,4017200.765924,no_oil,0.9989162018791962,Bivalves,Filter feeders,Filter feeders
5474.5,SES,459659.042977,0.005049283243362186,meso_oil,462337.258989,no_oil,0.9942072243585636,Sessile filter feeders,Filter feeders,Filter feeders
5474.5,EPI,69699.583792,0.005049283243362186,meso_oil,69699.714708,no_oil,0.9999981217139763,Epiphytes,Primary producers,Primary producers
5474.5,GRS,226304.661292,0.005049283243362186,meso_oil,226304.593694,no_oil,1.000000298703614,Sea grass,Primary producers,Primary producers
5474.5,ALG,113336.91345,0.005049283243362186,meso_oil,113337.832239,no_oil,0.9999918933600382,Macroalgae,Primary producers,Primary producers
5474.5,MPB,5697966.00793,0.005049283243362186,meso_oil,5697525.382901,no_oil,1.0000773362116688,Microphytobenthos,Primary producers,Primary producers
5474.5,LPP,265507682.255995,0.005049283243362186,meso_oil,263016828.0009,no_oil,1.0094703227699426,Large phytoplankton,Primary producers,Primary producers
5474.5,SPP,798617949.04457,0.005049283243362186,meso_oil,794911053.777913,no_oil,1.0046632830793325,Small phytoplankton,Primary producers,Primary producers
5474.5,DIN,223853797.922208,0.005049283243362186,meso_oil,228356660.810875,no_oil,0.9802814471332796,Toxic dinoflagellates,Plankton,Plankton
5474.5,PRO,3.734023,0.005049283243362186,meso_oil,3.734023,no_oil,1,Protists,Plankton,Plankton
5474.5,JEL,2066375.139099,0.005049283243362186,meso_oil,1995681.555731,no_oil,1.0354232784108213,Jellyfish,Plankton,Plankton
5474.5,SQU,1686877.352452,0.005049283243362186,meso_oil,1686173.53404,no_oil,1.0004174056808457,Squid,Squid,Squid
5474.5,LZP,8839644.384302,0.005049283243362186,meso_oil,8869934.03479,no_oil,0.9965851323843901,Large zooplankton,Plankton,Plankton
5474.5,SZP,17045007.918279,0.005049283243362186,meso_oil,17031123.792819,no_oil,1.000815220746963,Small zooplankton,Plankton,Plankton
5474.5,GAG,2488.837251,0.00728187546254453,meso_oil,2480.214596,no_oil,1.0034765761857487,Gag grouper,Reef fish,Pelagic
5474.5,RGR,13086.917702,0.00728187546254453,meso_oil,13077.740175,no_oil,1.0007017670390443,Red grouper,Reef fish,Pelagic
5474.5,SCM,2985.345137,0.00728187546254453,meso_oil,2985.977523,no_oil,0.9997882147487283,Scamp,Reef fish,Pelagic
5474.5,SSR,140687.018188,0.00728187546254453,meso_oil,141020.429774,no_oil,0.9976357213877852,Shallow serranidae,Reef fish,Pelagic
5474.5,DSR,27429.783108,0.00728187546254453,meso_oil,26875.187214,no_oil,1.020635982536006,Deep serranidae,Demersal,Demersal
5474.5,RSN,22763.343077,0.00728187546254453,meso_oil,22781.566778,no_oil,0.9992000681437944,Red snapper,Reef fish,Pelagic
5474.5,VSN,9680.923922,0.00728187546254453,meso_oil,9682.557022,no_oil,0.9998313358758135,Vermilion snapper,Demersal,Demersal
5474.5,LUT,101756.491985,0.00728187546254453,meso_oil,101066.521376,no_oil,1.0068268957871132,Lutjanidae,Reef fish,Pelagic
5474.5,BIO,19459.080464,0.00728187546254453,meso_oil,19572.714848,no_oil,0.9941942451579928,Bioeroding fish,Reef fish,Pelagic
5474.5,LRF,78620.758717,0.00728187546254453,meso_oil,78629.297786,no_oil,0.999891400925095,Large reef fish,Reef fish,Pelagic
5474.5,SRF,197852.577113,0.00728187546254453,meso_oil,198035.016783,no_oil,0.9990787504504827,Small reef fish,Reef fish,Pelagic
5474.5,BDR,5371.420229,0.00728187546254453,meso_oil,5372.907308,no_oil,0.9997232263810348,Black drum,Demersal,Demersal
5474.5,RDR,13561.295861,0.00728187546254453,meso_oil,13549.84142,no_oil,1.0008453560927357,Red drum,Demersal,Demersal
5474.5,SEA,26962.81584,0.00728187546254453,meso_oil,26957.459467,no_oil,1.00019869724766,Seatrout,Demersal,Demersal
5474.5,SCI,477814.535359,0.00728187546254453,meso_oil,478973.407936,no_oil,0.9975805074816286,Sciaenidae,Demersal,Demersal
5474.5,LDY,31922.012277,0.00728187546254453,meso_oil,31947.320239,no_oil,0.9992078220705002,Ladyfish,Reef fish,Pelagic
5474.5,MUL,241485.589315,0.00728187546254453,meso_oil,211706.603882,no_oil,1.1406615801630735,Mullets,Pelagic,Demersal
5474.5,POM,60842.529884,0.00728187546254453,meso_oil,60851.690077,no_oil,0.9998494669089979,Pompano,Demersal,Demersal
5474.5,SHP,91462.919618,0.00728187546254453,meso_oil,91805.75011,no_oil,0.9962656969570074,Sheepshead,Reef fish,Pelagic
5474.5,SNK,146164.221111,0.00728187546254453,meso_oil,146254.804616,no_oil,0.9993806459539032,Snook,Reef fish,Demersal
5474.5,FLT,407427.971932,0.00728187546254453,meso_oil,407369.812472,no_oil,1.0001427682126152,Flatfish,Demersal,Demersal
5474.5,ODF,162637.396765,0.00728187546254453,meso_oil,194593.142061,no_oil,0.8357817497700784,Other demersal fish,Mesopelagic,Demersal
5474.5,SDF,6364.179786,0.00728187546254453,meso_oil,6383.612442,no_oil,0.9969558527907888,Small demersal fish,Mesopelagic,Demersal
5474.5,YTN,16607.242367,0.00728187546254453,meso_oil,16620.912219,no_oil,0.9991775510381208,Yellowfin tuna,Pelagic,Pelagic
5474.5,BTN,461.468506,0.00728187546254453,meso_oil,461.524828,no_oil,0.999877965395179,Bluefin tuna,Pelagic,Pelagic
5474.5,LTN,34767.691054,0.00728187546254453,meso_oil,34811.306426,no_oil,0.9987470917791403,Little tunny,Pelagic,Pelagic
5474.5,OTN,27414.781569,0.00728187546254453,meso_oil,27409.262861,no_oil,1.000201344634038,Other tuna,Pelagic,Pelagic
5474.5,SWD,21462.642493,0.00728187546254453,meso_oil,21471.269219,no_oil,0.9995982200254669,Swordfish,Pelagic,Pelagic
5474.5,WMR,257.153529,0.00728187546254453,meso_oil,254.15958,no_oil,1.011779799919405,White marlin,Pelagic,Pelagic
5474.5,BMR,17.611805,0.00728187546254453,meso_oil,17.509279,no_oil,1.0058555238054063,Blue marlin,Pelagic,Pelagic
