predator,availability,H,no_resources,standarized_H,standarized_H2
BCR,2.698495036598089e-4,0.04323716337388944,10,0.01877766146642957,0.9762713043671633
BCR,3.891662211390886e-4,0.04325894787522362,10,0.018787122355150017,0.9767631863934793
BCR,5.612400453647188e-4,0.04329235645399957,10,0.018801631516560644,0.9775175336779347
BCR,8.09398070569988e-4,0.04333855344499176,10,0.018821694614829083,0.9785606362576248
BCR,0.001167281704242415,0.04341104815626216,10,0.018853178667900986,0.9801975268584178
BCR,0.0016834072462015557,0.04351163830841572,10,0.01889686441591509,0.9824687970201591
BCR,0.00242774297435179,0.043647514867916876,10,0.01895587485592644,0.9855368147999106
BCR,0.0035011943561568766,0.04381359806001322,10,0.01902800386979076,0.989286881685179
BCR,0.005049283243362186,0.043991814720849384,10,0.01910540238217513,0.9933109156031754
BCR,0.00728187546254453,0.04414579219919637,10,0.019172273951358603,0.9967876421480939
BCR,0.01050163116155465,0.04424322511541874,10,0.01921458852922972,0.9989876236636748
BCR,0.015145034767567803,0.04428421751816936,10,0.01923239130354427,0.9999132095111187
BCR,0.02184156676065183,0.04428806130066125,10,0.019234060637070133,1
BCR,0.03149903885209916,0.044273358236621395,10,0.019227675177490553,0.9996680129224885
BCR,0.0454266609844816,0.04424984437213864,10,0.019217463235897472,0.9991370828299942
BCR,0.06551252366424194,0.044221352832782314,10,0.01920508951757409,0.998493759583964
BCR,0.09447955592254584,0.044185747725563496,10,0.019189626415981386,0.9976898158986195
BCR,0.13625465770590775,0.044148741789328934,10,0.01917355494207705,0.9968542422666347
BCR,0.19650104792801815,0.04410838729993106,10,0.01915602921001153,0.9959430601508965
BCR,0.28338599565639055,0.044073921047605345,10,0.019141060706814587,0.9951648311809778
BCR,0.4086880114938722,0.04405379587212928,10,0.019132320454157997,0.9947104158174458
BCR,0.5893935949514477,0.04405335599697126,10,0.019132129418804142,0.9947004836789619
BCR,0.85,0.04406176465395578,10,0.01913578125213274,0.9948903465164304
BDR,9.999999999999997e-6,1.085155815142923,24,0.34145293726007026,0.9995441374280916
BDR,1.4421602258335023e-5,1.0851621040718482,24,0.341454916121745,0.9995499302017653
BDR,2.0798261169761385e-5,1.0851705988843587,24,0.3414575890822938,0.999557754829275
BDR,2.9994425025527246e-5,1.0851820733692745,24,0.34146119962054405,0.9995683240525769
BDR,4.3256766768560436e-5,1.0851972971442994,24,0.3414659899028481,0.9995823467715849
BDR,6.238318853177415e-5,1.0852215107248737,24,0.34147360889921097,0.9996046500594367
BDR,8.996655326119738e-5,1.085237676720241,24,0.34147869565866507,0.9996195406637808
BDR,1.2974618476863025e-4,1.0852679145476267,24,0.3414882102323633,0.9996473929248757
BDR,1.8711478712696313e-4,1.0853195361860564,24,0.3415044533928588,0.9996949419545512
BDR,2.698495036598089e-4,1.085387206811029,24,0.3415257464950481,0.9997572738109756
BDR,3.891662211390886e-4,1.0854337172728659,24,0.34154038138303916,0.999800114902374
BDR,5.612400453647188e-4,1.0855455190821137,24,0.3415755607145471,0.9999030962820322
BDR,8.09398070569988e-4,1.0856507226735552,24,0.34160866386416555,1
BDR,0.001167281704242415,1.085609354386951,24,0.3415956470026482,0.999961895399929
BDR,0.0016834072462015557,1.0856134750410538,24,0.34159694359934634,0.999965690961445
BDR,0.00242774297435179,1.0855544230797072,24,0.34157836242844775,0.999911297812605
BDR,0.0035011943561568766,1.0855324803102695,24,0.34157145796093114,0.9998910861837824
BDR,0.005049283243362186,1.0855464175177372,24,0.34157584341448594,0.9999039238369766
BDR,0.00728187546254453,1.085450221167594,24,0.3415455744652238,0.9998153167480353
BDR,0.01050163116155465,1.0853621424218314,24,0.3415178597849621,0.9997341868377214
BDR,0.015145034767567803,1.0852048692126677,24,0.34146837251458867,0.9995893214534141
BDR,0.02184156676065183,1.085111557928128,24,0.34143901137424276,0.9995033718173195
BDR,0.03149903885209916,1.0850459170665605,24,0.3414183569533073,0.9994429095892782
BDR,0.0454266609844816,1.08496731592436,24,0.3413936244766419,0.9993705095617564
BDR,0.06551252366424194,1.0848906529905484,24,0.3413695018727138,0.9992998948306919
BDR,0.09447955592254584,1.0848168391369817,24,0.34134627575462173,0.9992319044061243
BDR,0.13625465770590775,1.0847714998433409,24,0.34133200938404995,0.9991901420854313
BDR,0.19650104792801815,1.0847865318114802,24,0.34133673931278674,0.9992039881298592
BDR,0.28338599565639055,1.084883608014772,24,0.3413672851148637,0.9992934056573055
BDR,0.4086880114938722,1.0850836326753686,24,0.34143022447060606,0.999477649683878
BDR,0.5893935949514477,1.0852953951330304,24,0.3414968572178678,0.9996727054722998
BDR,0.85,1.0854232154923291,24,0.34153707691398444,0.9997904416434543
BEN,9.999999999999997e-6,0.789279601096412,17,0.2785810686485145,0.9998929383243308
BEN,1.4421602258335023e-5,0.7892796845328384,17,0.2785810980979121,0.9998930440251412
BEN,2.0798261169761385e-5,0.7892796884248281,17,0.2785810994716137,0.9998930489556792
BEN,2.9994425025527246e-5,0.789279743117483,17,0.27858111877572117,0.9998931182426585
BEN,4.3256766768560436e-5,0.7892797197706631,17,0.27858111053531814,0.9998930886659151
BEN,6.238318853177415e-5,0.7892802939939838,17,0.27858131321095564,0.9998938161164187
BEN,8.996655326119738e-5,0.7892800333193964,17,0.2785812212042637,0.9998934858827744
BEN,1.2974618476863025e-4,0.7892806357520616,17,0.2785814338365621,0.9998942490700744
BEN,1.8711478712696313e-4,0.7892809387416562,17,0.278581540778595,0.999894632910168
BEN,2.698495036598089e-4,0.7892812920222477,17,0.2785816654711432,0.9998950804610337
BEN,3.891662211390886e-4,0.7892826437063716,17,0.27858214255633224,0.9998967928319202
BEN,5.612400453647188e-4,0.7892850220658891,17,0.2785829820128887,0.9998998058388231
BEN,8.09398070569988e-4,0.7892880314240368,17,0.27858404418427585,0.9999036182216043
BEN,0.001167281704242415,0.7892922551499851,17,0.27858553497421484,0.9999089690171187
BEN,0.0016834072462015557,0.7892977198832629,17,0.2785874637852905,0.9999158919734534
BEN,0.00242774297435179,0.7893057459557742,17,0.27859029663673396,0.9999260597431707
BEN,0.0035011943561568766,0.7893145839690201,17,0.2785934160676319,0.9999372561139133
BEN,0.005049283243362186,0.7893246470138473,17,0.27859696788092836,0.9999500044067194
BEN,0.00728187546254453,0.7893513264485892,17,0.2786063845508018,0.9999838030483666
BEN,0.01050163116155465,0.7893578529125149,17,0.27860868810621153,0.9999920710502034
BEN,0.015145034767567803,0.7893621120478989,17,0.2786101913941277,0.9999974667038956
BEN,0.02184156676065183,0.7893640595543214,17,0.27861087877844576,0.999999933887789
BEN,0.03149903885209916,0.7893641117409281,17,0.2786108971980282,1
BEN,0.0454266609844816,0.7893634332097431,17,0.27861065770629123,0.9999991404078613
BEN,0.06551252366424194,0.789361751625864,17,0.2786100641809633,0.999997010105946
BEN,0.09447955592254584,0.7893598733565155,17,0.27860940123429445,0.9999946306345201
BEN,0.13625465770590775,0.7893576370789489,17,0.27860861192643266,0.9999917976230703
BEN,0.19650104792801815,0.789355382011497,17,0.2786078159865658,0.9999889408077954
BEN,0.28338599565639055,0.7893535753889739,17,0.27860717832808274,0.9999866521016125
BEN,0.4086880114938722,0.7893561219646669,17,0.27860807715756847,0.9999898782119147
BEN,0.5893935949514477,0.7893586679177714,17,0.2786089757673078,0.9999931035334952
BEN,0.85,0.7893614458963439,17,0.2786099562718569,0.9999966227947983
BIL,9.999999999999997e-6,0.5570675359523827,6,0.3109053115217438,0.5543943887836925
BIL,1.4421602258335023e-5,0.5572748558199964,6,0.31102101894295414,0.5546007138051137
BIL,2.0798261169761385e-5,0.5575776713949937,6,0.3111900235332454,0.5549020762877215
BIL,2.9994425025527246e-5,0.5579903643478634,6,0.3114203518557448,0.5553127888900461
BIL,4.3256766768560436e-5,0.5585649968076588,6,0.3117410603379179,0.555884663915538
BIL,6.238318853177415e-5,0.5593438056259982,6,0.3121757218154849,0.5566597355378404
BIL,8.996655326119738e-5,0.560424203997587,6,0.31277870362757726,0.557734949504197
BIL,1.2974618476863025e-4,0.5619341980331893,6,0.31362144734487596,0.5592376976745846
BIL,1.8711478712696313e-4,0.5639195031462105,6,0.31472946722539963,0.5612134760921886
BIL,2.698495036598089e-4,0.5666469076077729,6,0.31625166063830085,0.563927792816549
BIL,3.891662211390886e-4,0.5701574524797628,6,0.3182109330363434,0.5674214919696997
BIL,5.612400453647188e-4,0.575138567767882,6,0.32099094641071957,0.5723787048521498
BIL,8.09398070569988e-4,0.581627497266402,6,0.32461248691878547,0.5788364965399067
BIL,0.001167281704242415,0.5905185953694615,6,0.3295747032518126,0.5876849297734722
BIL,0.0016834072462015557,0.6020844210928946,6,0.3360297134929004,0.5991952556655729
BIL,0.00242774297435179,0.6173794745973609,6,0.3445660453874129,0.6144169142469253
BIL,0.0035011943561568766,0.6373463887250339,6,0.35570979234150346,0.6342880150368553
BIL,0.005049283243362186,0.662610028126107,6,0.3698096979566012,0.6594304242068034
BIL,0.00728187546254453,0.694600752258964,6,0.3876640610462181,0.6912676374848339
BIL,0.01050163116155465,0.7331393403055793,6,0.40917285656731495,0.7296212940628688
BIL,0.015145034767567803,0.7787589004148254,6,0.4346336178428786,0.7750219439142512
BIL,0.02184156676065183,0.8310595106646407,6,0.4638231441984156,0.8270715841843295
BIL,0.03149903885209916,0.8856803567549715,6,0.49430761883264934,0.8814303263991792
BIL,0.0454266609844816,0.938197800822003,6,0.5236181624457704,0.9336957599865933
BIL,0.06551252366424194,0.980764093115574,6,0.5473748625076988,0.9760577934490844
BIL,0.09447955592254584,1.0048217428292427,6,0.5608016924627449,1
BIL,0.13625465770590775,1.003306208498017,6,0.5599558566475846,0.9984917381196804
BIL,0.19650104792801815,0.973722650275675,6,0.543444958432498,0.9690501397133355
BIL,0.28338599565639055,0.9207825538309558,6,0.5138985280360523,0.9163640818901264
BIL,0.4086880114938722,0.857230066376365,6,0.47842920944388034,0.8531165577316143
BIL,0.5893935949514477,0.8009582650995366,6,0.4470233191761024,0.7971147826123919
BIL,0.85,0.7684591358690775,6,0.4288852097989209,0.7647716038720987
BIO,9.999999999999997e-6,0.7097380590299166,6,0.3961123528124529,0.9958262833129167
BIO,1.4421602258335023e-5,0.7097355694768314,6,0.39611096336642065,0.9958227902461938
BIO,2.0798261169761385e-5,0.7097321832379925,6,0.39610907347054064,0.9958180390487704
BIO,2.9994425025527246e-5,0.7097266213764809,6,0.3961059693365276,0.9958102352572068
BIO,4.3256766768560436e-5,0.7097196742934243,6,0.39610209209565017,0.9958004878753213
BIO,6.238318853177415e-5,0.7097101068543593,6,0.39609675240623915,0.9957870638984558
BIO,8.996655326119738e-5,0.7096950073178829,6,0.3960883251944757,0.9957658778917344
BIO,1.2974618476863025e-4,0.7096737988239893,6,0.39607648850866045,0.9957361204687246
BIO,1.8711478712696313e-4,0.7096443235904663,6,0.3960600380676112,0.9956947640670556
BIO,2.698495036598089e-4,0.7096033006019862,6,0.39603714270180757,0.9956372051273471
BIO,3.891662211390886e-4,0.7095465124444585,6,0.3960054486276291,0.9955575262385973
BIO,5.612400453647188e-4,0.7094698712611059,6,0.3959626743687686,0.9954499917703584
BIO,8.09398070569988e-4,0.7093712434351912,6,0.39590762913105193,0.9953116080665928
BIO,0.001167281704242415,0.7092483979024377,6,0.3958390677337978,0.9951392447436075
BIO,0.0016834072462015557,0.7090856124298953,6,0.3957482154317238,0.9949108420955647
BIO,0.00242774297435179,0.7088877634707608,6,0.39563779382517866,0.9946332422245622
BIO,0.0035011943561568766,0.7086800412635346,6,0.39552186185395505,0.9943417892991459
BIO,0.005049283243362186,0.7084909560149921,6,0.39541633136741944,0.9940764857017275
BIO,0.00728187546254453,0.7127127200024875,6,0.397772542711632,1
BIO,0.01050163116155465,0.7125440015503753,6,0.3976783791506129,0.9997632728484043
BIO,0.015145034767567803,0.7124289877192651,6,0.3976141887092699,0.9996018981066853
BIO,0.02184156676065183,0.7123582420570208,6,0.39757470480338897,0.9995026355844112
BIO,0.03149903885209916,0.7123161191669628,6,0.3975511955708265,0.9994435333839372
BIO,0.0454266609844816,0.7122882679689839,6,0.39753565152127235,0.9994044556500941
BIO,0.06551252366424194,0.7122673643134332,6,0.3975239849689757,0.9993751259426761
BIO,0.09447955592254584,0.7122494085703563,6,0.3975139636779569,0.9993499324213976
BIO,0.13625465770590775,0.7122329002015461,6,0.39750475018189685,0.9993267696962953
BIO,0.19650104792801815,0.7122171236566555,6,0.3974959451245431,0.9993046337859238
BIO,0.28338599565639055,0.7122012218107254,6,0.3974870701353478,0.9992823220669328
BIO,0.4086880114938722,0.7113036444056651,6,0.3969861226474313,0.9980229402993993
BIO,0.5893935949514477,0.7112848016544407,6,0.39697560630773954,0.9979965022259715
BIO,0.85,0.7112638858572645,6,0.39696393297907273,0.9979671554827617
BMR,9.999999999999997e-6,1.1008047844931297,10,0.47807344355806447,0.7949413592023463
BMR,1.4421602258335023e-5,1.1008588486417636,10,0.478096923319485,0.7949804013907567
BMR,2.0798261169761385e-5,1.1009304152856525,10,0.4781280043180143,0.7950320829295435
BMR,2.9994425025527246e-5,1.1010285139366978,10,0.4781706080208454,0.7951029244412233
BMR,4.3256766768560436e-5,1.101162824134397,10,0.4782289381985695,0.795199915962897
BMR,6.238318853177415e-5,1.1013484548785755,10,0.4783095566064378,0.7953339683926882
BMR,8.996655326119738e-5,1.1016049909918613,10,0.47842096882484675,0.7955192248245757
BMR,1.2974618476863025e-4,1.1019478483299854,10,0.4785698698748741,0.7957668177513327
BMR,1.8711478712696313e-4,1.1024345480795874,10,0.4787812408904699,0.7961182858462413
BMR,2.698495036598089e-4,1.1030745219408646,10,0.47905917800698494,0.7965804401703361
BMR,3.891662211390886e-4,1.1039544753864738,10,0.47944133693274477,0.7972158947013677
BMR,5.612400453647188e-4,1.1051194837576679,10,0.47994729363972544,0.7980572003998213
BMR,8.09398070569988e-4,1.1066978035578587,10,0.480632749219627,0.7991969771385257
BMR,0.001167281704242415,1.1089207995327932,10,0.4815981841048342,0.8008023039564223
BMR,0.0016834072462015557,1.1118074486580793,10,0.4828518398911368,0.8028868849934241
BMR,0.00242774297435179,1.1158125278340083,10,0.48459122367682833,0.8057791353984693
BMR,0.0035011943561568766,1.121436286999319,10,0.48703359124987566,0.809840308476271
BMR,0.005049283243362186,1.1292894146218835,10,0.4904441612420374,0.8155114102321971
BMR,0.00728187546254453,1.1399195197484981,10,0.4950607572405776,0.8231878941436528
BMR,0.01050163116155465,1.1537955275831795,10,0.501087030874026,0.8332083924952138
BMR,0.015145034767567803,1.1713464672267782,10,0.508709307113458,0.845882726775097
BMR,0.02184156676065183,1.1930078730005798,10,0.5181167361112872,0.8615254161879962
BMR,0.03149903885209916,1.219185154234142,10,0.5294853849022528,0.880429225307623
BMR,0.0454266609844816,1.2496823013959129,10,0.5427301276284013,0.9024526067082907
BMR,0.06551252366424194,1.2834480301909121,10,0.5573943973215112,0.9268363800356514
BMR,0.09447955592254584,1.318149923704347,10,0.5724652381859903,0.951896200618796
BMR,0.13625465770590775,1.34995975004286,10,0.5862800702351072,0.9748675275440978
BMR,0.19650104792801815,1.373781543497657,10,0.5966257436815645,0.992070331469331
BMR,0.28338599565639055,1.384762249127018,10,0.6013946035437999,1
BMR,0.4086880114938722,1.3815444356097113,10,0.59999712488944,0.9976762700461143
BMR,0.5893935949514477,1.3697615055701293,10,0.5948798633925975,0.989167278667262
BMR,0.85,1.3606879185399887,10,0.5909392546143385,0.982614827489552
BSH,9.999999999999997e-6,0.9816716131575909,13,0.38272553424958283,0.8567097220207329
BSH,1.4421602258335023e-5,0.981747398363668,13,0.38275508072224773,0.85677586014876
BSH,2.0798261169761385e-5,0.9818726015509943,13,0.38280389384480007,0.8568851255959552
BSH,2.9994425025527246e-5,0.9820455929585955,13,0.38287133822029934,0.8570360960617724
BSH,4.3256766768560436e-5,0.9822944202822811,13,0.3829683488388372,0.8572532489104936
BSH,6.238318853177415e-5,0.9826505918301293,13,0.3831072098837198,0.8575640816000192
BSH,8.996655326119738e-5,0.9831693073709856,13,0.3833094421575647,0.8580167672444431
BSH,1.2974618476863025e-4,0.9839556060904648,13,0.3836159974184675,0.8587029740659111
BSH,1.8711478712696313e-4,0.9851597520382105,13,0.3840854592985794,0.859753838251387
BSH,2.698495036598089e-4,0.9871053006698403,13,0.38484397276628984,0.8614517282637304
BSH,3.891662211390886e-4,0.9903859238623094,13,0.386122993415538,0.8643147445164208
BSH,5.612400453647188e-4,0.9959696335754444,13,0.3882999212745196,0.8691876758837623
BSH,8.09398070569988e-4,1.0055364232858925,13,0.39202973749198916,0.8775366610674187
BSH,0.001167281704242415,1.0225490578520318,13,0.39866247451529485,0.8923836722620448
BSH,0.0016834072462015557,1.0481277683850632,13,0.4086348782427298,0.9147063407559582
BSH,0.00242774297435179,1.0798380488434924,13,0.42099780477232496,0.9423800609620037
BSH,0.0035011943561568766,1.108900264014484,13,0.43232832679080013,0.9677428013598459
BSH,0.005049283243362186,1.1281906529527297,13,0.4398490947475355,0.9845776201764955
BSH,0.00728187546254453,1.138137178116349,13,0.4437269588989989,0.9932580023875971
BSH,0.01050163116155465,1.1421657694987277,13,0.4452975908378555,0.9967737742170701
BSH,0.015145034767567803,1.1439162793545339,13,0.4459800642951633,0.9983014529151822
BSH,0.02184156676065183,1.1446717161924607,13,0.4462745873958745,0.9989607264184088
BSH,0.03149903885209916,1.1450256147386846,13,0.4464125622627834,0.9992695754480592
BSH,0.0454266609844816,1.1452242869631488,13,0.4464900188503321,0.9994429576910748
BSH,0.06551252366424194,1.1453604993497484,13,0.44654312414311437,0.9995618309214864
BSH,0.09447955592254584,1.1454629754243737,13,0.446583076617937,0.9996512623038646
BSH,0.13625465770590775,1.1455451117433133,13,0.4466150992068823,0.999722943079822
BSH,0.19650104792801815,1.145618564593036,13,0.4466437363608709,0.9997870457488043
BSH,0.28338599565639055,1.1456827346550507,13,0.4466687544228565,0.9998430472825696
BSH,0.4086880114938722,1.1457446777750384,13,0.44669290426418085,0.9998971053529004
BSH,0.5893935949514477,1.1458063857571898,13,0.4467169624320242,0.9999509582172665
BSH,0.85,1.1458625809009249,13,0.4467388713026892,1
BTN,9.999999999999997e-6,1.8274008711687704,35,0.5139864900887459,0.9001649460412399
BTN,1.4421602258335023e-5,1.8274741967955745,35,0.514007114124856,0.9002010657344812
BTN,2.0798261169761385e-5,1.8275768622727613,35,0.5140359904754723,0.9002516380337453
BTN,2.9994425025527246e-5,1.827718041636915,35,0.5140756994889675,0.9003211820055801
BTN,4.3256766768560436e-5,1.8279095888127357,35,0.5141295752762345,0.9004155368107613
BTN,6.238318853177415e-5,1.8281809191554539,35,0.5142058913887572,0.9005491922484737
BTN,8.996655326119738e-5,1.8285472943515242,35,0.5143089404263574,0.9007296661192072
BTN,1.2974618476863025e-4,1.8290533672539526,35,0.5144512817368778,0.9009789541074613
BTN,1.8711478712696313e-4,1.8297469331318197,35,0.5146463585242618,0.9013205998300153
BTN,2.698495036598089e-4,1.8306835972234492,35,0.5149098106744957,0.9017819940401216
BTN,3.891662211390886e-4,1.8319320221782618,35,0.5152609506847623,0.9023969594808279
BTN,5.612400453647188e-4,1.8335740473802455,35,0.5157227972251248,0.9032058096628882
BTN,8.09398070569988e-4,1.835690204776352,35,0.51631800122752,0.9042482140626752
BTN,0.001167281704242415,1.838477950164388,35,0.5171021003761328,0.9056214380314223
BTN,0.0016834072462015557,1.841631830559917,35,0.5179891810053661,0.9071750175556819
BTN,0.00242774297435179,1.8452655034831005,35,0.5190112111583467,0.9089649395385563
BTN,0.0035011943561568766,1.8493781272269851,35,0.5201679540911783,0.9109907893610608
BTN,0.005049283243362186,1.8541049863397656,35,0.5214974608036098,0.9133192072497308
BTN,0.00728187546254453,1.8600502697545185,35,0.523169669350264,0.9162478124663946
BTN,0.01050163116155465,1.8681075640190556,35,0.5254359156150985,0.9202167795229972
BTN,0.015145034767567803,1.8789872585500627,35,0.5284960082819328,0.925576041300182
BTN,0.02184156676065183,1.8929127301836146,35,0.5324127757524342,0.9324356316721609
BTN,0.03149903885209916,1.9099073124451644,35,0.5371927809636343,0.9408070445711145
BTN,0.0454266609844816,1.9298321835699037,35,0.5427969780155517,0.9506218973622311
BTN,0.06551252366424194,1.9521660090050454,35,0.549078733007997,0.9616233842745475
BTN,0.09447955592254584,1.9756789670918047,34,0.5602600622654299,0.9732057037214571
BTN,0.13625465770590775,1.9982996858325284,34,0.5666748115750416,0.9843485122786371
BTN,0.19650104792801815,2.0171558880386677,34,0.5720220249624737,0.9936369462009522
BTN,0.28338599565639055,2.028870661734935,34,0.5753440828219837,0.9994075621607886
BTN,0.4086880114938722,2.030073354006223,34,0.5756851404826774,1
BTN,0.5893935949514477,2.017912221682312,34,0.572236504916626,0.9940095108879137
BTN,0.85,1.9922093279880486,34,0.5649477170814511,0.9813484444079561
CMB,9.999999999999997e-6,1.2261149534955846,8,0.5896366543226274,1
CMB,1.4421602258335023e-5,1.2261142244639212,8,0.5896363037325055,0.9999994054132841
CMB,2.0798261169761385e-5,1.2261126694896876,8,0.589635555947967,0.9999981372008468
CMB,2.9994425025527246e-5,1.2261103540523821,8,0.5896344424579943,0.9999962487667332
CMB,4.3256766768560436e-5,1.2261069515449696,8,0.5896328061978041,0.9999934737354013
CMB,6.238318853177415e-5,1.2261024320710294,8,0.5896306327902572,0.9999897877238023
CMB,8.996655326119738e-5,1.2260947375447981,8,0.5896269325053118,0.9999835121896777
CMB,1.2974618476863025e-4,1.2260858754316482,8,0.5896226707297474,0.9999762843900944
CMB,1.8711478712696313e-4,1.2260724816834836,8,0.5896162296983954,0.9999653606605319
CMB,2.698495036598089e-4,1.2260545432079422,8,0.5896076031151606,0.9999507303230661
CMB,3.891662211390886e-4,1.2260280204023422,8,0.5895948483417907,0.9999290987415212
CMB,5.612400453647188e-4,1.2259942394188543,8,0.5895786031226726,0.9999015475046722
CMB,8.09398070569988e-4,1.2259471480508206,8,0.589555956961629,0.9998631405283122
CMB,0.001167281704242415,1.2258899700270616,8,0.5895284601445206,0.9998165070347754
CMB,0.0016834072462015557,1.2258228229329287,8,0.5894961692179488,0.9997617429248187
CMB,0.00242774297435179,1.2257457942857748,8,0.5894591262688637,0.9996989195762132
CMB,0.0035011943561568766,1.2256661215710134,8,0.5894208117920369,0.9996339397678076
CMB,0.005049283243362186,1.2255959097741642,8,0.5893870470549948,0.9995766761346963
CMB,0.00728187546254453,1.2260589031406746,8,0.5896096997996044,0.9999542862153746
CMB,0.01050163116155465,1.2260147274850866,8,0.5895884557998562,0.9999182572480563
CMB,0.015145034767567803,1.2259841707567447,8,0.5895737611197079,0.9998933356628046
CMB,0.02184156676065183,1.2259637384777475,8,0.5895639352705135,0.9998766714186088
CMB,0.03149903885209916,1.2259495359651364,8,0.5895571053056762,0.9998650880735312
CMB,0.0454266609844816,1.2259348326225026,8,0.5895500344925086,0.9998530962593936
CMB,0.06551252366424194,1.225919055377316,8,0.5895424472413788,0.9998402285872869
CMB,0.09447955592254584,1.2259023667698388,8,0.5895344217176299,0.9998266176224833
CMB,0.13625465770590775,1.2258841223530244,8,0.5895256480077425,0.999811737764145
CMB,0.19650104792801815,1.225862959181532,8,0.5895154706735554,0.9997944774155684
CMB,0.28338599565639055,1.2258395406525526,8,0.5895042087416809,0.9997753776330296
CMB,0.4086880114938722,1.2258150027482122,8,0.5894924085040456,0.9997553649056173
CMB,0.5893935949514477,1.2257967580935105,8,0.5894836346797587,0.999740484853262
CMB,0.85,1.2257835067503349,8,0.5894772621307305,0.9997296772669603
DBR,9.999999999999997e-6,0.8366837715744537,33,0.23929128047517728,0.9970978723669126
DBR,1.4421602258335023e-5,0.8366845409074898,33,0.2392915005041698,0.9970987892011569
DBR,2.0798261169761385e-5,0.8366875392651821,33,0.23929235803347287,0.9971023624222198
DBR,2.9994425025527246e-5,0.8366897714523495,33,0.23929299643826052,0.9971050225778855
DBR,4.3256766768560436e-5,0.836687882061031,33,0.23929245607297164,0.9971027709409734
DBR,6.238318853177415e-5,0.8366982577535981,33,0.23929542351759597,0.997115135924417
DBR,8.996655326119738e-5,0.8366981488015266,33,0.23929539235733974,0.9971150060833918
DBR,1.2974618476863025e-4,0.8367089077377805,33,0.23929846940953103,0.9971278277883324
